Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.19     0.00       51     0.00     0.00  std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&)
  0.00      0.19     0.00       51     0.00     2.47  void std::_Bind_simple<void (*(int))(int)>::_M_invoke<0ul>(std::_Index_tuple<0ul>)
  0.00      0.19     0.00       51     0.00     0.00  std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::_Bind_simple<void (*(int))(int)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)>&&)
  0.00      0.19     0.00       51     0.00     0.00  std::tuple<void (*)(int), int>::tuple(std::tuple<void (*)(int), int>&&)
  0.00      0.19     0.00       51     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >&)
  0.00      0.19     0.00       51     0.00     0.00  std::remove_reference<std::_Tuple_impl<1ul, int>&>::type&& std::move<std::_Tuple_impl<1ul, int>&>(std::_Tuple_impl<1ul, int>&)
  0.00      0.19     0.00       50     0.00     0.00  std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::allocator()
  0.00      0.19     0.00       50     0.00     0.00  std::_Mutex_base<(__gnu_cxx::_Lock_policy)2>::_Mutex_base()
  0.00      0.19     0.00       50     0.00     0.00  std::_Tuple_impl<0ul, void (*)(int), int>::_Tuple_impl(std::_Tuple_impl<0ul, void (*)(int), int>&&)
  0.00      0.19     0.00       50     0.00     0.00  std::_Bind_simple<void (*(int))(int)>::_Bind_simple(std::_Bind_simple<void (*(int))(int)>&&)
  0.00      0.19     0.00       50     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::_S_raw_ptr(std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*)
  0.00      0.19     0.00       50     0.00     0.00  std::aligned_storage<40ul, 8ul>::aligned_storage()
  0.00      0.19     0.00       50     0.00     0.00  void std::allocator_traits<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > >::destroy<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&, std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*)
  0.00      0.19     0.00       50     0.00     0.00  std::_Bind_simple_helper<void (&)(int)<int&> >::__type std::__bind_simple<void (&)(int), int&>(void (&)(int), int&)
  0.00      0.19     0.00       50     0.00     0.00  void std::__enable_shared_from_this_helper<(__gnu_cxx::_Lock_policy)2>(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&, ...)
  0.00      0.19     0.00       49     0.00     0.00  void __gnu_cxx::new_allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::destroy<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >(std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*)
  0.00      0.19     0.00       49     0.00     0.00  _ZNSt12_Bind_simpleIFPFviEiEEC1IS1_IRiEEEOT_DpOT0_
  0.00      0.19     0.00       49     0.00     0.00  std::__shared_ptr<std::thread::_Impl_base, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, void>(std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      0.19     0.00       49     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr))
  0.00      0.19     0.00       49     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base()
  0.00      0.19     0.00       49     0.00     0.00  std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
  0.00      0.19     0.00       49     0.00     0.00  std::tuple_element<0ul, std::tuple<void (*)(int), int> >::type& std::get<0ul, void (*)(int), int>(std::tuple<void (*)(int), int>&)
  0.00      0.19     0.00       49     0.00     0.00  std::remove_reference<std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&>::type&& std::move<std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&>(std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&)
  0.00      0.19     0.00       48     0.00     0.00  __gnu_cxx::__aligned_buffer<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::__aligned_buffer()
  0.00      0.19     0.00       48     0.00     0.00  std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&)
  0.00      0.19     0.00       48     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, true>::_Sp_ebo_helper(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&)
  0.00      0.19     0.00       48     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, true>::~_Sp_ebo_helper()
  0.00      0.19     0.00       48     0.00     0.00  std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
  0.00      0.19     0.00       48     0.00     0.00  void (*&std::__get_helper<0ul, void (*)(int), int>(std::_Tuple_impl<0ul, void (*)(int), int>&))(int)
  0.00      0.19     0.00       48     0.00     0.00  std::tuple_element<1ul, std::tuple<void (*)(int), int> >::type& std::get<1ul, void (*)(int), int>(std::tuple<void (*)(int), int>&)
  0.00      0.19     0.00       47     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const
  0.00      0.19     0.00       47     0.00     0.00  std::shared_ptr<std::thread::_Impl_base>::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, void>(std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&&)
  0.00      0.19     0.00       47     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base()
  0.00      0.19     0.00       47     0.00     0.00  _ZNSt16allocator_traitsISaINSt6thread5_ImplISt12_Bind_simpleIFPFviEiEEEEEE9constructIS7_IS6_EEEvRS8_PT_DpOT0_
  0.00      0.19     0.00       47     0.00     0.00  std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
  0.00      0.19     0.00       47     0.00     0.00  std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >::~_Impl()
  0.00      0.19     0.00       47     0.00     0.00  std::thread::operator=(std::thread&&)
  0.00      0.19     0.00       47     0.00     0.00  std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > std::allocate_shared<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&)
  0.00      0.19     0.00       46     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00      0.19     0.00       46     0.00     0.00  std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00      0.19     0.00       46     0.00     0.00  std::thread::_Impl_base::~_Impl_base()
  0.00      0.19     0.00       46     0.00     0.00  std::remove_reference<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&>::type&& std::move<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&>(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&)
  0.00      0.19     0.00       45     0.00     0.00  std::type_info::operator==(std::type_info const&) const
  0.00      0.19     0.00       45     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&)
  0.00      0.19     0.00       44     0.00     2.86  std::_Bind_simple<void (*(int))(int)>::operator()()
  0.00      0.19     0.00       44     0.00     0.00  std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >)
  0.00      0.19     0.00       43     0.00     0.00  int& std::__get_helper<1ul, int>(std::_Tuple_impl<1ul, int>&)
  0.00      0.19     0.00       41     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const
  0.00      0.19     0.00       40     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long)
  0.00      0.19     0.00       39     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::get()
  0.00      0.19     0.00       24     0.00     0.00  __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const
  0.00      0.19     0.00       24     0.00     0.00  std::remove_reference<std::_Deque_iterator<int, int&, int*>&>::type&& std::move<std::_Deque_iterator<int, int&, int*>&>(std::_Deque_iterator<int, int&, int*>&)
  0.00      0.19     0.00       21     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator()
  0.00      0.19     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<int*>::new_allocator()
  0.00      0.19     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<int*>::~new_allocator()
  0.00      0.19     0.00       16     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const
  0.00      0.19     0.00       16     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const
  0.00      0.19     0.00       16     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() const
  0.00      0.19     0.00       16     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const
  0.00      0.19     0.00       16     0.00     0.00  std::allocator<int*>::allocator<int>(std::allocator<int> const&)
  0.00      0.19     0.00       16     0.00     0.00  std::allocator<int*>::~allocator()
  0.00      0.19     0.00       16     0.00     0.00  std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>::move_iterator(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.19     0.00       16     0.00     0.00  std::_Deque_iterator<int, int&, int*>::_Deque_iterator()
  0.00      0.19     0.00       16     0.00     0.00  std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  0.00      0.19     0.00       16     0.00     0.00  std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> std::__make_move_if_noexcept_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::move_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.19     0.00       16     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.19     0.00       16     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      0.19     0.00       12     0.00     0.00  std::remove_reference<int**&>::type&& std::move<int**&>(int**&)
  0.00      0.19     0.00       12     0.00     0.00  std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&)
  0.00      0.19     0.00       11     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00      0.19     0.00       11     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long)
  0.00      0.19     0.00       11     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
